id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
624215963377799298,Rental unit in Athina · ★5.0 · 5 bedrooms · 5 beds · 5 baths,47267002,Tèo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99423,23.73062,Entire home/apt,300,3,3,2022-08-22,0.27,55,38,3,00001518510
624261185287905472,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,362170351,Vilma,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00542,23.73467,Entire home/apt,39,3,14,2023-06-21,1.14,2,149,13,00001578574
624356832875864738,Villa in Athina · ★5.0 · 3 bedrooms · 1 bed · 3 baths,458540479,Verkа,,ΠΑΤΗΣΙΑ,38.01271,23.73129,Entire home/apt,92,2,6,2023-06-19,0.50,1,309,6,00001536917
624361042321743049,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,65714690,Home,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99049,23.73399,Entire home/apt,70,2,2,2022-06-22,0.15,15,83,0,00001534854
624371357991323504,Condo in Athina · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,212549100,萍,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00619,23.72895,Entire home/apt,50,1,14,2023-02-03,1.09,1,52,13,Exempt
624449130321305845,Condo in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,458561909,Nikos,,ΠΕΤΡΑΛΩΝΑ,37.969711,23.71159,Entire home/apt,56,3,17,2023-05-28,1.30,1,142,13,00001537212
624486923580505612,Rental unit in Athina · 2 bedrooms · 4 beds · 1 bath,458439517,Nestor,,ΠΑΓΚΡΑΤΙ,37.97252,23.74383,Entire home/apt,80,3,2,2022-07-17,0.16,2,320,1,00001535553
624538924872877486,Rental unit in Athina · 1 bedroom · 1 bed · 1 private bath,47267002,Tèo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994839,23.731581,Private room,60,3,0,,,55,0,0,
624560473312761226,Rental unit in Athina · 1 bedroom · 1 bed · 1 private bath,47267002,Tèo,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99413,23.73249,Private room,60,3,0,,,55,0,0,
624662299689339623,Condo in Athina · 2 bedrooms · 3 beds · 2 baths,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99836,23.72397,Entire home/apt,70,1,2,2022-10-04,0.16,19,267,1,00001472407
624669511667902221,Condo in Athina · 3 bedrooms · 4 beds · 3 baths,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99939,23.73187,Entire home/apt,56,1,2,2022-08-15,0.18,19,354,2,00000707926
624915591505844269,Rental unit in Athina · 1 bedroom · 1 bed · 1 private bath,47267002,Tèo,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99529,23.73273,Private room,60,300,0,,,55,5,0,
624932901529152931,Rental unit in Athina · 1 bedroom · 1 bed · 1 private bath,47267002,Tèo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99587,23.7319,Private room,60,300,0,,,55,5,0,
624945336905135393,Rental unit in Athina · 1 bedroom · 1 bed · 1 private bath,456987070,Antony,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99546,23.73058,Private room,60,3,0,,,4,0,0,
625010110390925132,Condo in Athina · ★4.35 · 1 bedroom · 1 bed · 1 bath,188171919,Κυριακή,,ΑΚΡΟΠΟΛΗ,37.96198,23.71872,Entire home/apt,35,1,23,2022-10-20,1.80,1,55,22,01042315902
625113304961236067,Hotel in Athina · 1 bedroom · 1 bed · 1.5 baths,442464959,Athens Starlight Hotel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978359,23.727434,Private room,179,1,1,2023-03-25,0.32,10,288,1,1121369
625128600996636421,Hotel in Athina · 1 bedroom · 1 bed · 1.5 baths,442464959,Athens Starlight Hotel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978359,23.727434,Private room,189,1,0,,,10,307,0,1121369
625193655840034620,Rental unit in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,406195513,Alexander,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97315,23.73307,Entire home/apt,271,2,10,2023-05-22,0.78,1,239,7,00001539571
625315088765672933,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,314989894,Dimosthenis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99,23.76521,Entire home/apt,48,2,11,2023-06-18,0.84,4,351,10,Exempt
625325490383677579,Condo in Athina · 2 bedrooms · 3 beds · 1 bath,443858776,Δημητρης,,ΣΕΠΟΛΙΑ,38.00302,23.71856,Entire home/apt,85,5,1,2022-05-22,0.07,1,0,0,00001544576
625350330845262965,Condo in Athina · 2 bedrooms · 4 beds · 1 bath,293472326,Μαριάνθη,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0169,23.73377,Entire home/apt,65,2,2,2023-05-15,0.18,1,352,2,00001540887
625400976610548562,Condo in Athina · ★4.68 · 1 bedroom · 1 bed · 1.5 baths,149858888,Vasiliki,,ΠΑΤΗΣΙΑ,38.01214,23.73463,Entire home/apt,26,2,41,2023-06-19,3.08,5,281,37,00001545435
625662512592616123,Rental unit in Athina · ★4.77 · 2 bedrooms · 2 beds · 2 baths,330622463,Spyros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.964016,23.72887,Entire home/apt,189,2,52,2023-06-23,3.85,29,278,45,00001617684
625781844149254760,Condo in Athina · ★4.89 · 3 bedrooms · 3 beds · 2 baths,92501397,Vasilis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98949,23.7231,Entire home/apt,114,2,28,2023-06-18,2.25,3,251,27,00001542057
625868559391128074,Condo in Athina · ★4.94 · 2 bedrooms · 2 beds · 1 bath,57073960,Joshua,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990719,23.724937,Entire home/apt,57,4,17,2023-06-16,1.28,1,155,13,00001543043
625962696455563695,Condo in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,201007878,Παναγιώτης,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96441,23.72168,Entire home/apt,146,2,16,2022-12-20,1.20,5,311,8,00001542706
626652586897446459,Home in Athina · ★New · 1 bedroom · 2 beds · 1 bath,137946107,Ioannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.952111424749944,23.724832332938036,Entire home/apt,96,2,0,,,3,332,0,00002132654
626743130614132440,Rental unit in Athina · 1 bedroom · 1 bed · 1.5 shared baths,405218599,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96229,23.71964,Private room,40,1,0,,,1,365,0,
626796592783680642,Condo in Athina · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,188002485,Pavlos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95842,23.73175,Entire home/apt,35,1,39,2023-06-07,2.96,4,298,32,1553355
626931100068425065,Condo in Athina · ★5.0 · 2 bedrooms · 4 beds · 1 bath,117646482,Machi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9569185,23.7358159,Entire home/apt,61,1,9,2023-03-09,0.79,1,92,9,00001519734
627216702387114779,Condo in Athina · ★5.0 · 2 bedrooms · 3 beds · 1 bath,25485075,Nikolaos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96452,23.72021,Entire home/apt,104,4,14,2023-05-10,1.09,4,333,12,00001544226
627239455402101198,Rental unit in Athina · ★4.67 · 1 bedroom · 1 bed · 1 bath,217344527,Aristeidis,,ΙΛΙΣΙΑ,37.97735,23.75244,Entire home/apt,50,3,3,2022-07-23,0.25,1,108,3,00001546282
627281512247134932,Rental unit in Athina · ★4.56 · 1 bedroom · 1 bed · 1 bath,18045988,Pietro,,ΓΟΥΔΙ,37.987686,23.767315,Entire home/apt,57,1,27,2023-06-25,2.02,4,358,24,00001544508
627373883405217483,Condo in Athina · ★4.88 · 1 bedroom · 2 beds · 1 bath,459192865,Μαρια,,ΠΑΓΚΡΑΤΙ,37.96481,23.74733,Entire home/apt,55,1,32,2023-06-17,2.42,1,327,27,00001544460
627443529381069936,Condo in Athina · ★4.86 · 2 bedrooms · 4 beds · 1.5 baths,207259982,Maria,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98435529870838,23.756557053967267,Entire home/apt,86,2,7,2023-01-13,0.62,1,94,7,00001626277
627472802476477270,Rental unit in Athina · ★4.97 · 1 bedroom · 2 beds · 1 bath,25811452,Iro,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98037,23.72565,Entire home/apt,102,3,31,2023-06-14,2.43,1,316,27,00001544597
627481128254273599,Rental unit in Athina · ★4.64 · 2 bedrooms · 2 beds · 1 bath,459224782,Sunny,,ΑΝΩ ΚΥΨΕΛΗ,38.00509,23.74047,Entire home/apt,41,3,11,2023-05-30,1.07,8,346,11,00001428462
627514765424913369,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,459234088,Elina,,ΑΜΠΕΛΟΚΗΠΟΙ,37.986786,23.757338,Entire home/apt,54,3,17,2023-06-11,1.31,2,323,14,00001564674
627538253714088209,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,222714004,Yorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99371,23.76193,Entire home/apt,50,3,7,2023-03-05,0.57,1,137,6,00001643667
627599752441567864,Serviced apartment in Athina · ★5.0 · Studio · 1 bed · 1 bath,48069663,Old,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97536,23.72692,Entire home/apt,140,1,5,2022-08-13,0.38,7,297,4,00001538341
627885014011799552,Rental unit in Athina · ★4.53 · 1 bedroom · 2 beds · 1 bath,459315205,New Deal Mike,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974625,23.731468,Entire home/apt,52,2,15,2023-06-05,1.13,2,345,12,00001480816
627907749428540477,Rental unit in Athina · ★4.36 · 1 bedroom · 2 beds · 1 bath,237767294,Wayhome,,ΘΗΣΕΙΟ,37.97533918544109,23.71687883372956,Entire home/apt,61,1,14,2023-05-28,1.13,11,322,13,00001585419
627933823706556952,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,19684693,Theodore,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98635817419557,23.722940177676296,Entire home/apt,55,2,6,2023-06-11,3.16,2,339,6,00001948955
627939506670059993,Boutique hotel in Athina · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,459326786,Dimitris,,ΒΟΤΑΝΙΚΟΣ,37.983295,23.711613,Private room,55,2,3,2023-06-11,0.24,3,364,2,00001563912
628014578986481086,Rental unit in Athina · ★4.93 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,70,1,100,2023-06-22,7.75,11,228,95,00001560071
628019393809182371,Rental unit in Athina · ★4.85 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,72,1,82,2023-06-25,6.72,11,259,82,00001560167
628043096048329035,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,275109615,Anna,,ΘΗΣΕΙΟ,37.976311,23.718168,Entire home/apt,71,3,4,2023-06-19,0.33,1,359,4,00001517730
628055237838461918,Rental unit in Athina · ★4.90 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,71,1,91,2023-06-24,7.09,11,279,87,00001560188
628058330910993887,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,70,1,95,2023-06-20,7.38,11,294,90,00001560151
628062960959249361,Rental unit in Athina · ★4.56 · 1 bedroom · 1 bed · 1 bath,18045988,Pietro,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9974365234375,23.72337532043457,Entire home/apt,50,1,32,2023-06-17,2.47,4,355,29,00000943067
628166529003576711,Townhouse in Athina · ★4.80 · 2 bedrooms · 6 beds · 2 baths,32371212,Versaweiss,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97976,23.72885,Entire home/apt,291,1,5,2022-08-03,0.38,11,287,3,00001802947
628238043571277201,Condo in Athina · ★4.80 · 1 bedroom · 2 beds · 1 bath,171550263,Oltian,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98125,23.71933,Entire home/apt,45,1,65,2023-06-06,5.00,12,347,59,00001553945
628266390387425225,Condo in Athina · ★4.88 · 1 bedroom · 1 bed · 1 bath,52113355,Marios,,ΠΑΓΚΡΑΤΙ,37.968967,23.744905,Entire home/apt,47,1,17,2023-06-22,1.41,1,148,17,00001550270
628473879447208738,Guesthouse in Athens · ★5.0 · 1 bedroom · 1 bed · 1 bath,437913936,Alexander,,ΚΥΨΕΛΗ,37.996604919433594,23.73812484741211,Entire home/apt,35,2,43,2023-05-03,3.30,1,0,39,00001400152
628657457912398247,Serviced apartment in Athina · 1 bedroom · 1 bed · 2 baths,114316088,Ioannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96728,23.72798,Private room,450,2,0,,,1,90,0,00001525906
628717595152723293,Rental unit in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631,Entire home/apt,70,1,9,2023-06-05,0.70,6,141,5,00001939470
628719979027979458,Rental unit in Athina · ★4.88 · 2 bedrooms · 2 beds · 1 bath,220381765,Zoe & Natalia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965809,23.731844,Entire home/apt,122,1,42,2023-06-10,3.21,2,346,39,00001572037
628732716537379350,Rental unit in Athina · ★4.67 · 1 bedroom · 2 beds · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631,Entire home/apt,105,1,6,2022-09-21,0.47,6,178,5,00001939518
628765916575729643,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631,Entire home/apt,115,1,1,2022-06-18,0.08,6,177,0,00001896320
628772091478170216,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995136,23.722794,Entire home/apt,125,1,0,,,6,158,0,00001896315
628776443707258562,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631,Entire home/apt,135,1,0,,,6,177,0,00001860759
628780506192498134,Rental unit in Athina · ★4.63 · 1 bedroom · 2 beds · 1 bath,144814182,Dropebnb,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95726,23.729418,Entire home/apt,66,2,16,2023-06-12,1.24,33,158,14,00001550626
628782387947144557,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995201,23.722889,Entire home/apt,145,1,0,,,6,187,0,00001860785
628854588317004671,Condo in Athina · ★4.82 · 1 bedroom · 1 bed · 1 bath,398929253,Αλέξανδρος,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00602,23.72782,Entire home/apt,54,1,11,2023-04-30,0.83,3,354,9,00001566269
628875538723065180,Condo in Athina · ★5.0 · 2 bedrooms · 2 beds · 2 baths,131696717,José Goñi,,ΓΟΥΔΙ,37.98324,23.76262,Entire home/apt,180,30,4,2022-10-21,0.30,1,284,2,00001550121
628882493677735606,Rental unit in Athina · 2 bedrooms · 1 bed · 2 baths,135988825,Alexandros,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9975,23.72586,Entire home/apt,75,1,0,,,3,365,0,01171603880
628892307123306941,Condo in Athina · ★4.75 · 1 bedroom · 2 beds · 2 baths,260544,Venetia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98364,23.72203,Entire home/apt,80,3,8,2023-01-09,0.72,2,176,8,00001673350
629016930369505035,Condo in Athina · ★4.80 · 2 bedrooms · 2 beds · 1 bath,29977689,Diamond,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9640715,23.7247768,Entire home/apt,84,1,81,2023-06-14,6.38,15,79,77,00001546931
629351120026164525,Condo in Athina · ★4.41 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.991989,23.728827,Entire home/apt,54,2,51,2023-06-02,3.81,78,327,46,00001433404
629374590997131736,Rental unit in Athina · ★4.62 · 2 bedrooms · 2 beds · 2 baths,44180585,Nomad'S,,ΠΕΤΡΑΛΩΝΑ,37.96851,23.70796,Entire home/apt,81,2,29,2023-04-24,2.27,6,130,27,00001554905
629404846723417640,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987682,23.727884,Entire home/apt,92,1,7,2022-12-29,0.69,20,218,7,00001556940
629470239611731491,Rental unit in Athina · ★4.81 · 1 bedroom · 1 bed · 1 bath,211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987682,23.727884,Entire home/apt,86,1,26,2023-06-17,2.19,20,229,26,00001557002
629510570446021709,Loft in Athina · ★4.98 · 2 bedrooms · 2 beds · 2 baths,2539665,Pygmalion,,ΠΕΤΡΑΛΩΝΑ,37.976639,23.713154,Entire home/apt,228,2,55,2023-06-22,4.29,9,318,51,00001586250
629550950583358027,Condo in Athina · ★4.54 · 3 bedrooms · 4 beds · 1 bath,114156592,Bill & John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.962997,23.72835,Entire home/apt,197,1,24,2023-05-22,2.05,52,305,24,00001521909
629586225939239871,Rental unit in Athina · ★4.71 · Studio · 1 bed · 1 bath,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975601,23.731625,Entire home/apt,84,1,62,2023-06-06,4.69,10,348,48,0323961
629615493688041277,Rental unit in Athina · ★4.72 · 1 bedroom · 1 bed · 1 bath,84041447,IVY Vacation Rentals,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962265,23.721516,Entire home/apt,55,1,25,2023-06-07,1.91,20,279,21,00002033500
629723900482575233,Serviced apartment in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,48069663,Old,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97751,23.72849,Entire home/apt,119,1,6,2022-07-08,0.45,7,305,2,00001538383
629945264982240113,Condo in Athina · ★5.0 · 2 bedrooms · 3 beds · 1 bath,194133744,Eleni & Athina,,ΠΑΓΚΡΑΤΙ,37.972813,23.747875,Entire home/apt,129,1,10,2023-06-05,0.79,17,313,7,00001112807
630069192478623980,Condo in Athina · ★5.0 · 3 bedrooms · 4 beds · 1 bath,459836940,Θεοδώρα,,ΓΟΥΒΑ,37.95985,23.73974,Entire home/apt,50,3,3,2023-04-11,0.27,1,300,3,00001551628
630075372037165646,Rental unit in Athina · ★4.59 · 3 bedrooms · 7 beds · 2.5 baths,402552805,OMG Aparts,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98628,23.72088,Entire home/apt,102,2,17,2023-06-15,1.30,5,110,16,00001889928
630116653021076022,Rental unit in Athina · ★4.81 · 3 bedrooms · 3 beds · 2 baths,84041447,IVY Vacation Rentals,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966148,23.728256,Entire home/apt,291,1,47,2023-06-24,3.62,20,288,41,00001551696
630162109379063631,Serviced apartment in Athina · ★2.86 · 2 bedrooms · 3 beds · 1 bath,412310224,Athens Panorama Project,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99601,23.74097,Entire home/apt,239,1,7,2023-04-09,0.66,8,164,7,Exempt
630163933138939992,Rental unit in Athina · ★4.88 · 1 bedroom · 1 bed · 1 bath,266917442,Angel,,ΠΟΛΥΓΩΝΟ,37.99612,23.75178,Entire home/apt,39,2,25,2023-05-05,1.94,2,126,22,00001565230
630166483627621402,Rental unit in Athina · ★4.17 · 2 bedrooms · 2 beds · 1 bath,459224782,Sunny,,ΑΝΩ ΚΥΨΕΛΗ,38.00657,23.74047,Entire home/apt,40,3,6,2023-05-14,0.53,8,141,6,00001428400
630227225162419351,Rental unit in Athina · 1 bedroom · 1 bed · 1.5 baths,459870089,Martin,,ΠΕΤΡΑΛΩΝΑ,37.969368,23.70929,Entire home/apt,52,3,0,,,1,117,0,00001395322
630257240134004887,Loft in Athina · ★4.88 · 1 bedroom · 1 bed · 1 bath,456613980,Michael,,ΘΗΣΕΙΟ,37.97448,23.71934,Entire home/apt,78,5,17,2023-03-26,1.31,2,279,14,00001521780
630347566893951650,Condo in Athina · ★4.75 · 1 bedroom · 2 beds · 1 bath,451068920,Emily,,ΚΟΛΩΝΑΚΙ,37.978558,23.743145,Entire home/apt,105,2,8,2023-06-21,0.62,1,281,7,00001559537
630355544417725831,Rental unit in Athina · ★4.61 · 2 bedrooms · 2 beds · 1 bath,459224782,Sunny,,ΝΙΡΒΑΝΑ,38.01186,23.72468,Entire home/apt,54,2,18,2023-05-30,1.43,8,316,16,00001428500
630395925819193175,Condo in Athina · ★4.95 · 2 bedrooms · 2 beds · 1 bath,192449615,Frankie,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964916,23.726458,Entire home/apt,125,3,21,2023-06-18,1.74,2,65,21,00001584300
630417072802224394,Serviced apartment in Athina · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,17751979,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.98182,23.71808,Entire home/apt,176,1,9,2023-04-30,0.73,9,135,8,1212786
630434348451632102,Serviced apartment in Athina · ★4.44 · 1 bedroom · 1 bed · 1 bath,17751979,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.98015,23.71638,Entire home/apt,135,1,9,2023-03-12,0.74,9,128,9,1212786
630926456500386248,Condo in Athina · 1 bedroom · 2 beds · 1 bath,459874151,Debbie,,ΚΟΛΩΝΑΚΙ,37.98054,23.7372,Entire home/apt,100,3,1,2023-05-01,0.53,2,299,1,00001608380
630976016956170023,Serviced apartment in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,17751979,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.98103,23.7181,Entire home/apt,156,1,7,2022-11-20,0.56,9,140,5,1212786
631045923653864686,Condo in Athina · ★4.56 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,70,1,71,2023-05-26,5.56,78,333,69,00001548531
631050553129111290,Condo in Athina · ★3.61 · 1 bedroom · 1 bed · 1 bath,261351008,Vasilis,,ΙΛΙΣΙΑ,37.97769,23.75191,Entire home/apt,44,2,18,2023-06-07,1.36,2,336,12,00001557130
631068750019940111,Condo in Athina · ★4.67 · 2 bedrooms · 3 beds · 1 bath,132558517,Vi,,ΠΑΤΗΣΙΑ,38.0103,23.73424,Entire home/apt,70,1,3,2022-09-02,0.24,1,96,2,00001380436
631278824775423418,Condo in Athina · ★4.60 · 1 bedroom · 1 bed · 1 bath,131007635,Victoria,,ΠΑΤΗΣΙΑ,38.01138,23.73385,Entire home/apt,35,2,5,2022-08-22,0.39,1,180,4,00001571279
631581805639130554,Condo in Athina · ★4.33 · 2 bedrooms · 2 beds · 1 bath,227243646,Maria,,ΝΙΡΒΑΝΑ,38.007092,23.725933,Entire home/apt,29,20,15,2023-02-18,1.21,2,123,14,00001541013
631602949994812102,Condo in Athina · 1 bedroom · 2 beds · 1 bath,270686725,Κωνσταντίνος,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9933971,23.7254666,Entire home/apt,99,3,1,2022-06-30,0.08,2,354,1,00001588823
631679956531206312,Condo in Athina · 1 bedroom · 1 bed · 1 bath,180896799,HCS HΩRIZΩN Cyprus Services,,ΓΟΥΔΙ,37.98494,23.762678,Entire home/apt,50,2,2,2022-06-20,0.16,25,281,0,00001833807
631732636303573816,Condo in Athina · ★4.65 · 1 bedroom · 1 bed · 1 bath,272519419,Anita,,ΠΑΓΚΡΑΤΙ,37.97023,23.744865,Entire home/apt,48,2,31,2023-05-20,2.37,1,220,27,00001583791
631777818116338862,Condo in Athina · ★4.91 · 3 bedrooms · 3 beds · 2 baths,460205741,Evangelos,,ΑΝΩ ΚΥΨΕΛΗ,38.004817962646484,23.745811462402344,Entire home/apt,116,2,11,2023-06-03,0.93,1,351,11,00001562490
631830299373247043,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,460220404,Παναγιωτα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962719,23.719999,Entire home/apt,120,2,2,2022-08-21,0.17,1,175,2,00001528395
632316101792463409,Rental unit in Athina · ★4.90 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,70,1,72,2023-06-22,5.70,11,256,69,00001571545
632344502606282346,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,460316968,Ledia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9819,23.73667,Entire home/apt,70,2,1,2022-07-20,0.09,1,331,1,00001524234
632622415052188143,Condo in Athina · ★4.90 · 1 bedroom · 1 bed · 1 bath,460401996,Dimitrios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97999954223633,23.72661781311035,Entire home/apt,69,2,87,2023-06-23,6.87,1,13,83,00001562416
